敵編成ID,敵艦隊名,海域,海域,セル,難易度,陣形,艦娘経験値,ID#01,ID#02,ID#03,ID#04,ID#05,ID#06,ID#07,ID#08,ID#09,ID#10,ID#11,ID#12,艦名#01,艦名#02,艦名#03,艦名#04,艦名#05,艦名#06,艦名#07,艦名#08,艦名#09,艦名#10,艦名#11,艦名#12,Lv#01,Lv#02,Lv#03,Lv#04,Lv#05,Lv#06,Lv#07,Lv#08,Lv#09,Lv#10,Lv#11,Lv#12
a9d39cd2d25113b9,"敵機動部隊",1,4,12,なし,輪形陣,130,1512,1509,1506,1502,1502,1502,-1,-1,-1,-1,-1,-1,"空母ヲ級","重巡リ級","軽巡ヘ級","駆逐ロ級","駆逐ロ級","駆逐ロ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
9e62b113245d225c,"敵機動部隊",1,4,12,なし,輪形陣,140,1512,1509,1506,1503,1503,1503,-1,-1,-1,-1,-1,-1,"空母ヲ級","重巡リ級","軽巡ヘ級","駆逐ハ級","駆逐ハ級","駆逐ハ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
8241eb793221ac9d,"敵機動部隊",1,4,12,なし,輪形陣,150,1512,1510,1509,1506,1502,1502,-1,-1,-1,-1,-1,-1,"空母ヲ級","軽母ヌ級","重巡リ級","軽巡ヘ級","駆逐ロ級","駆逐ロ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
61ad7c0130751e02,"敵機動部隊",1,4,12,なし,輪形陣,160,1512,1510,1509,1506,1503,1503,-1,-1,-1,-1,-1,-1,"空母ヲ級","軽母ヌ級","重巡リ級","軽巡ヘ級","駆逐ハ級","駆逐ハ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
e5f18ffa169d0bac,"敵機動部隊",1,4,12,なし,輪形陣,170,1512,1512,1509,1506,1503,1503,-1,-1,-1,-1,-1,-1,"空母ヲ級","空母ヲ級","重巡リ級","軽巡ヘ級","駆逐ハ級","駆逐ハ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
f138546aebdb5af2,"敵機動部隊",1,4,12,なし,輪形陣,180,1512,1512,1509,1506,1504,1504,-1,-1,-1,-1,-1,-1,"空母ヲ級","空母ヲ級","重巡リ級","軽巡ヘ級","駆逐ニ級","駆逐ニ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
0c2ef962aa6a4f65,"敵偵察艦隊",1,4,13,なし,単縦陣,90,1506,1506,1503,1503,-1,-1,-1,-1,-1,-1,-1,-1,"軽巡ヘ級","軽巡ヘ級","駆逐ハ級","駆逐ハ級","-","-","-","-","-","-","-","-",1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
7f418ae6f686973a,"敵偵察艦隊",1,4,13,なし,複縦陣,90,1509,1506,1501,1501,1501,-1,-1,-1,-1,-1,-1,-1,"重巡リ級","軽巡ヘ級","駆逐イ級","駆逐イ級","駆逐イ級","-","-","-","-","-","-","-",1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
122f116723a24af3,"敵機動部隊",1,4,17,なし,輪形陣,130,1512,1509,1506,1502,1502,1502,-1,-1,-1,-1,-1,-1,"空母ヲ級","重巡リ級","軽巡ヘ級","駆逐ロ級","駆逐ロ級","駆逐ロ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
00af9e05762b323e,"敵機動部隊",1,4,17,なし,輪形陣,140,1512,1509,1506,1503,1503,1503,-1,-1,-1,-1,-1,-1,"空母ヲ級","重巡リ級","軽巡ヘ級","駆逐ハ級","駆逐ハ級","駆逐ハ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
783f700e5473fb25,"敵機動部隊",1,4,17,なし,輪形陣,150,1512,1510,1509,1506,1502,1502,-1,-1,-1,-1,-1,-1,"空母ヲ級","軽母ヌ級","重巡リ級","軽巡ヘ級","駆逐ロ級","駆逐ロ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
7164b719a6bd4ea0,"敵機動部隊",1,4,17,なし,輪形陣,160,1512,1510,1509,1506,1503,1503,-1,-1,-1,-1,-1,-1,"空母ヲ級","軽母ヌ級","重巡リ級","軽巡ヘ級","駆逐ハ級","駆逐ハ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
63c90753cfd21f9c,"敵機動部隊",1,4,17,なし,輪形陣,170,1512,1512,1509,1506,1503,1503,-1,-1,-1,-1,-1,-1,"空母ヲ級","空母ヲ級","重巡リ級","軽巡ヘ級","駆逐ハ級","駆逐ハ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
c30b0a9e4f7b46f9,"敵偵察潜水艦",1,5,1,なし,梯形陣,65,1530,1530,1530,-1,-1,-1,-1,-1,-1,-1,-1,-1,"潜水カ級","潜水カ級","潜水カ級","-","-","-","-","-","-","-","-","-",50,50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1
6c73d9a6891b2263,"敵偵察潜水艦",1,5,1,なし,梯形陣,50,1532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"潜水カ級 elite","-","-","-","-","-","-","-","-","-","-","-",50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fa13da057b9e7c08,"敵偵察潜水艦",1,5,1,なし,梯形陣,60,1532,1530,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"潜水カ級 elite","潜水カ級","-","-","-","-","-","-","-","-","-","-",50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ea120759043737f4,"敵偵察潜水艦",1,5,1,なし,梯形陣,75,1532,1530,1530,-1,-1,-1,-1,-1,-1,-1,-1,-1,"潜水カ級 elite","潜水カ級","潜水カ級","-","-","-","-","-","-","-","-","-",50,50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1
ee60d141439627ea,"敵潜水艦隊B群",1,5,4,なし,梯形陣,80,1532,1532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"潜水カ級 elite","潜水カ級 elite","-","-","-","-","-","-","-","-","-","-",50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
61a72a942a65071f,"敵潜水艦隊B群",1,5,4,なし,梯形陣,90,1533,1530,1530,-1,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ヨ級 elite","潜水カ級","潜水カ級","-","-","-","-","-","-","-","-","-",50,50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1
46c56f497d4a8a3e,"敵潜水艦隊B群",1,5,4,なし,梯形陣,100,1533,1531,1531,-1,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ヨ級 elite","潜水ヨ級","潜水ヨ級","-","-","-","-","-","-","-","-","-",50,50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1
2d3cbba9f5e4c60a,"敵潜水艦隊B群",1,5,4,なし,梯形陣,90,1533,1533,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ヨ級 elite","潜水ヨ級 elite","-","-","-","-","-","-","-","-","-","-",50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
62e74b82fd8d3244,"敵潜水艦隊A群",1,5,6,なし,梯形陣,110,1533,1530,1530,1530,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ヨ級 elite","潜水カ級","潜水カ級","潜水カ級","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
c0b09822ae266a64,"敵潜水艦隊A群",1,5,6,なし,梯形陣,120,1533,1532,1530,1530,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ヨ級 elite","潜水カ級 elite","潜水カ級","潜水カ級","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
2f7872d363a3024e,"敵潜水艦隊A群",1,5,6,なし,梯形陣,130,1533,1532,1532,1530,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ヨ級 elite","潜水カ級 elite","潜水カ級 elite","潜水カ級","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
b93a96780e048f7c,"敵潜水艦隊A群",1,5,6,なし,梯形陣,140,1533,1532,1532,1532,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ヨ級 elite","潜水カ級 elite","潜水カ級 elite","潜水カ級 elite","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
f3e205fc61bac57a,"敵通商破壊主力潜水艦隊",1,5,12,なし,梯形陣,190,1535,1530,1530,1530,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ヨ級 flagship","潜水カ級","潜水カ級","潜水カ級","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
6fdc9560eb3d24f4,"敵通商破壊主力潜水艦隊",1,5,12,なし,梯形陣,200,1535,1533,1530,1530,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ヨ級 flagship","潜水ヨ級 elite","潜水カ級","潜水カ級","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
876d1ba76d1b8e0c,"敵通商破壊主力潜水艦隊",1,5,12,なし,梯形陣,210,1572,1533,1530,1530,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ソ級 flagship","潜水ヨ級 elite","潜水カ級","潜水カ級","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
6da13bd99b42027d,"敵通商破壊主力潜水艦隊",1,5,12,なし,梯形陣,220,1572,1533,1533,1530,-1,-1,-1,-1,-1,-1,-1,-1,"潜水ソ級 flagship","潜水ヨ級 elite","潜水ヨ級 elite","潜水カ級","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
2aff723947e247fe,"通商破壊潜水艦隊 II群",1,6,2,なし,梯形陣,20,1532,1530,1530,-1,-1,-1,-1,-1,-1,-1,-1,-1,"潜水カ級 elite","潜水カ級","潜水カ級","-","-","-","-","-","-","-","-","-",50,50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1
e037a2bdf2d6289d,"通商破壊潜水艦隊 II群",1,6,2,なし,梯形陣,30,1532,1530,1530,1530,-1,-1,-1,-1,-1,-1,-1,-1,"潜水カ級 elite","潜水カ級","潜水カ級","潜水カ級","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
95f1dc72a7083ce8,"通商破壊潜水艦隊 II群",1,6,2,なし,単横陣,20,1532,1530,1530,1530,-1,-1,-1,-1,-1,-1,-1,-1,"潜水カ級 elite","潜水カ級","潜水カ級","潜水カ級","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
821f626996efafc6,"通商破壊潜水艦隊 II群",1,6,2,なし,梯形陣,30,1532,1530,1530,1530,1530,-1,-1,-1,-1,-1,-1,-1,"潜水カ級 elite","潜水カ級","潜水カ級","潜水カ級","潜水カ級","-","-","-","-","-","-","-",50,50,50,50,50,-1,-1,-1,-1,-1,-1,-1
e470cde0ef2dc327,"通商破壊潜水艦隊 II群",1,6,2,なし,梯形陣,50,1532,1532,1530,1530,1530,-1,-1,-1,-1,-1,-1,-1,"潜水カ級 elite","潜水カ級 elite","潜水カ級","潜水カ級","潜水カ級","-","-","-","-","-","-","-",50,50,50,50,50,-1,-1,-1,-1,-1,-1,-1
2f97dbcd1b732eb7,"通商破壊潜水艦隊 II群",1,6,2,なし,単横陣,40,1532,1532,1530,1530,1530,-1,-1,-1,-1,-1,-1,-1,"潜水カ級 elite","潜水カ級 elite","潜水カ級","潜水カ級","潜水カ級","-","-","-","-","-","-","-",50,50,50,50,50,-1,-1,-1,-1,-1,-1,-1
155368daabaaea4f,"通商破壊潜水艦隊 III群",1,6,3,なし,梯形陣,20,1530,1530,1530,1530,-1,-1,-1,-1,-1,-1,-1,-1,"潜水カ級","潜水カ級","潜水カ級","潜水カ級","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
1ac3ca2f9c68b677,"通商破壊潜水艦隊 III群",1,6,3,なし,梯形陣,30,1530,1530,1530,1530,1530,-1,-1,-1,-1,-1,-1,-1,"潜水カ級","潜水カ級","潜水カ級","潜水カ級","潜水カ級","-","-","-","-","-","-","-",50,50,50,50,50,-1,-1,-1,-1,-1,-1,-1
9259c229c25cba2e,"通商破壊潜水艦隊 III群",1,6,3,なし,梯形陣,20,1532,1530,1530,-1,-1,-1,-1,-1,-1,-1,-1,-1,"潜水カ級 elite","潜水カ級","潜水カ級","-","-","-","-","-","-","-","-","-",50,50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1
9b1fe16b11c692fd,"通商破壊潜水艦隊 III群",1,6,3,なし,梯形陣,30,1532,1530,1530,1530,-1,-1,-1,-1,-1,-1,-1,-1,"潜水カ級 elite","潜水カ級","潜水カ級","潜水カ級","-","-","-","-","-","-","-","-",50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1
f904c73c247e0aba,"通商破壊潜水艦隊 III群",1,6,3,なし,梯形陣,40,1532,1530,1530,1530,1530,-1,-1,-1,-1,-1,-1,-1,"潜水カ級 elite","潜水カ級","潜水カ級","潜水カ級","潜水カ級","-","-","-","-","-","-","-",50,50,50,50,50,-1,-1,-1,-1,-1,-1,-1
b2d499b146232b68,"通商破壊潜水艦隊 III群",1,6,3,なし,梯形陣,50,1532,1532,1530,1530,1530,-1,-1,-1,-1,-1,-1,-1,"潜水カ級 elite","潜水カ級 elite","潜水カ級","潜水カ級","潜水カ級","-","-","-","-","-","-","-",50,50,50,50,50,-1,-1,-1,-1,-1,-1,-1
767a9b4409cb1ad3,"任務部隊A群 機動部隊本隊",1,6,9,なし,輪形陣,180,1528,1510,1510,1510,1575,1575,-1,-1,-1,-1,-1,-1,"空母ヲ級 flagship","軽母ヌ級","軽母ヌ級","軽母ヌ級","駆逐イ級後期型","駆逐イ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
a51b973f29b7bf19,"任務部隊A群 機動部隊本隊",1,6,9,なし,輪形陣,170,1528,1510,1510,1575,1575,1513,-1,-1,-1,-1,-1,-1,"空母ヲ級 flagship","軽母ヌ級","軽母ヌ級","駆逐イ級後期型","駆逐イ級後期型","輸送ワ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
db4420da560ebc5d,"任務部隊A群 機動部隊本隊",1,6,9,なし,輪形陣,170,1528,1519,1575,1575,1501,1501,-1,-1,-1,-1,-1,-1,"空母ヲ級 flagship","軽巡ヘ級 elite","駆逐イ級後期型","駆逐イ級後期型","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
f6490ea3ded19723,"任務部隊A群 機動部隊本隊",1,6,9,なし,輪形陣,220,1565,1510,1510,1592,1575,1575,-1,-1,-1,-1,-1,-1,"空母ヲ級改 flagship","軽母ヌ級","軽母ヌ級","軽巡ツ級 elite","駆逐イ級後期型","駆逐イ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
aa99d99535ce52dd,"任務部隊A群 機動部隊本隊",1,6,9,なし,輪形陣,200,1579,1510,1510,1510,1575,1575,-1,-1,-1,-1,-1,-1,"空母ヲ級 flagship","軽母ヌ級","軽母ヌ級","軽母ヌ級","駆逐イ級後期型","駆逐イ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
b666f0e9b5ede57c,"任務部隊A群 機動部隊本隊",1,6,9,なし,輪形陣,220,1579,1510,1510,1592,1575,1575,-1,-1,-1,-1,-1,-1,"空母ヲ級 flagship","軽母ヌ級","軽母ヌ級","軽巡ツ級 elite","駆逐イ級後期型","駆逐イ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
0aa629f393260337,"任務部隊A群 機動部隊(第二波)",1,6,11,なし,輪形陣,110,1523,1523,1592,1501,1501,1501,-1,-1,-1,-1,-1,-1,"軽母ヌ級 elite","軽母ヌ級 elite","軽巡ツ級 elite","駆逐イ級","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
f836e9ab3eee26e4,"任務部隊A群 機動部隊(第二波)",1,6,11,なし,輪形陣,110,1523,1523,1592,1575,1501,1501,-1,-1,-1,-1,-1,-1,"軽母ヌ級 elite","軽母ヌ級 elite","軽巡ツ級 elite","駆逐イ級後期型","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
d798a4e4d9052226,"任務部隊A群 機動部隊(第二波)",1,6,11,なし,輪形陣,140,1528,1523,1523,1592,1575,1575,-1,-1,-1,-1,-1,-1,"空母ヲ級 flagship","軽母ヌ級 elite","軽母ヌ級 elite","軽巡ツ級 elite","駆逐イ級後期型","駆逐イ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
8d933889a64cc4b0,"任務部隊A群 機動部隊(第二波)",1,6,11,なし,輪形陣,130,1560,1523,1523,1592,1575,1575,-1,-1,-1,-1,-1,-1,"軽母ヌ級 flagship","軽母ヌ級 elite","軽母ヌ級 elite","軽巡ツ級 elite","駆逐イ級後期型","駆逐イ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
ddd9e4b337976aa8,"任務部隊A群 機動部隊(第二波)",1,6,11,なし,輪形陣,120,1560,1523,1592,1575,1575,1575,-1,-1,-1,-1,-1,-1,"軽母ヌ級 flagship","軽母ヌ級 elite","軽巡ツ級 elite","駆逐イ級後期型","駆逐イ級後期型","駆逐イ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
ec5d640ffb0dfde0,"任務部隊A群 機動部隊(第二波)",1,6,11,なし,輪形陣,150,1579,1523,1523,1592,1575,1575,-1,-1,-1,-1,-1,-1,"空母ヲ級 flagship","軽母ヌ級 elite","軽母ヌ級 elite","軽巡ツ級 elite","駆逐イ級後期型","駆逐イ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
c28eab4ab749afbf,"任務部隊C群 機動部隊",1,6,12,なし,輪形陣,50,1523,1523,1522,1501,1501,1501,-1,-1,-1,-1,-1,-1,"軽母ヌ級 elite","軽母ヌ級 elite","重巡リ級 elite","駆逐イ級","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
67acf3bc8c70da96,"任務部隊C群 機動部隊",1,6,12,なし,輪形陣,50,1525,1522,1501,1501,1501,1501,-1,-1,-1,-1,-1,-1,"空母ヲ級 elite","重巡リ級 elite","駆逐イ級","駆逐イ級","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
4322c9159bf446b4,"任務部隊C群 機動部隊",1,6,12,なし,輪形陣,60,1528,1522,1501,1501,1501,1501,-1,-1,-1,-1,-1,-1,"空母ヲ級 flagship","重巡リ級 elite","駆逐イ級","駆逐イ級","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
b9ff0ca020e473b8,"任務部隊C群 機動部隊",1,6,12,なし,輪形陣,70,1528,1523,1522,1501,1501,1501,-1,-1,-1,-1,-1,-1,"空母ヲ級 flagship","軽母ヌ級 elite","重巡リ級 elite","駆逐イ級","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
e314f84df6f165a6,"任務部隊C群 機動部隊",1,6,12,なし,輪形陣,80,1528,1525,1592,1501,1501,1501,-1,-1,-1,-1,-1,-1,"空母ヲ級 flagship","空母ヲ級 elite","軽巡ツ級 elite","駆逐イ級","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
61bb0626d76fdbd6,"任務部隊C群 機動部隊",1,6,12,なし,輪形陣,60,1560,1523,1522,1501,1501,1501,-1,-1,-1,-1,-1,-1,"軽母ヌ級 flagship","軽母ヌ級 elite","重巡リ級 elite","駆逐イ級","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
c629fdf106e0a6c2,"任務部隊C群 前衛部隊",1,6,13,なし,単縦陣,150,1527,1555,1575,1575,1501,1501,-1,-1,-1,-1,-1,-1,"重巡リ級 flagship","軽巡ヘ級 flagship","駆逐イ級後期型","駆逐イ級後期型","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
5ca9d10c76c1f60d,"任務部隊C群 前衛部隊",1,6,13,なし,単縦陣,140,1555,1523,1575,1575,1501,1501,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","軽母ヌ級 elite","駆逐イ級後期型","駆逐イ級後期型","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
c3f4c36fd82b7c1d,"任務部隊C群 前衛部隊",1,6,13,なし,単縦陣,100,1555,1575,1501,1501,1501,1501,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","駆逐イ級後期型","駆逐イ級","駆逐イ級","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
24b793d2cfb60c62,"任務部隊C群 前衛部隊",1,6,13,なし,単縦陣,120,1555,1575,1575,1501,1501,1501,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","駆逐イ級後期型","駆逐イ級後期型","駆逐イ級","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
1d13918072daa5f4,"任務部隊C群 前衛部隊",1,6,13,なし,単縦陣,130,1555,1575,1575,1575,1501,1501,-1,-1,-1,-1,-1,-1,"軽巡ヘ級 flagship","駆逐イ級後期型","駆逐イ級後期型","駆逐イ級後期型","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
0095d258f7985f86,"任務部隊支援 水上打撃部隊",1,6,15,なし,単縦陣,70,1527,1520,1575,1501,1501,1501,-1,-1,-1,-1,-1,-1,"重巡リ級 flagship","軽巡ト級 elite","駆逐イ級後期型","駆逐イ級","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
43807091cced5149,"任務部隊支援 水上打撃部隊",1,6,15,なし,単縦陣,90,1527,1522,1520,1575,1501,1501,-1,-1,-1,-1,-1,-1,"重巡リ級 flagship","重巡リ級 elite","軽巡ト級 elite","駆逐イ級後期型","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
3e944443afdded6e,"任務部隊支援 水上打撃部隊",1,6,15,なし,複縦陣,80,1527,1522,1520,1575,1501,1501,-1,-1,-1,-1,-1,-1,"重巡リ級 flagship","重巡リ級 elite","軽巡ト級 elite","駆逐イ級後期型","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
e650ae7579f63590,"任務部隊支援 水上打撃部隊",1,6,15,なし,単縦陣,110,1527,1524,1520,1575,1501,1501,-1,-1,-1,-1,-1,-1,"重巡リ級 flagship","戦艦ル級 elite","軽巡ト級 elite","駆逐イ級後期型","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
2cd6942c174217c7,"任務部隊支援 水上打撃部隊",1,6,15,なし,複縦陣,100,1527,1524,1520,1575,1501,1501,-1,-1,-1,-1,-1,-1,"重巡リ級 flagship","戦艦ル級 elite","軽巡ト級 elite","駆逐イ級後期型","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
10d8b1500864f95b,"敵上陸船団",2,1,1,なし,複縦陣,180,1523,1518,1526,1526,1501,1501,-1,-1,-1,-1,-1,-1,"軽母ヌ級 elite","軽巡ホ級 elite","輸送ワ級 elite","輸送ワ級 elite","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
e62da0501230be7b,"敵上陸船団",2,1,1,なし,輪形陣,180,1523,1518,1526,1526,1501,1501,-1,-1,-1,-1,-1,-1,"軽母ヌ級 elite","軽巡ホ級 elite","輸送ワ級 elite","輸送ワ級 elite","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
ff804711fbe9e5bb,"敵上陸船団",2,1,1,なし,複縦陣,200,1523,1518,1526,1526,1575,1575,-1,-1,-1,-1,-1,-1,"軽母ヌ級 elite","軽巡ホ級 elite","輸送ワ級 elite","輸送ワ級 elite","駆逐イ級後期型","駆逐イ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
8028fe89b64b3374,"敵上陸船団",2,1,1,なし,輪形陣,200,1523,1518,1526,1526,1575,1575,-1,-1,-1,-1,-1,-1,"軽母ヌ級 elite","軽巡ホ級 elite","輸送ワ級 elite","輸送ワ級 elite","駆逐イ級後期型","駆逐イ級後期型","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
e6d3e0d3dd872455,"敵前衛部隊",2,1,3,なし,単縦陣,100,1522,1506,1506,1501,1501,-1,-1,-1,-1,-1,-1,-1,"重巡リ級 elite","軽巡ヘ級","軽巡ヘ級","駆逐イ級","駆逐イ級","-","-","-","-","-","-","-",1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
c625ee4d822f7e6c,"敵前衛部隊",2,1,3,なし,複縦陣,100,1522,1506,1506,1501,1501,-1,-1,-1,-1,-1,-1,-1,"重巡リ級 elite","軽巡ヘ級","軽巡ヘ級","駆逐イ級","駆逐イ級","-","-","-","-","-","-","-",1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
dd321ef90a82c15f,"敵前衛部隊",2,1,3,なし,単縦陣,110,1522,1506,1506,1501,1501,1501,-1,-1,-1,-1,-1,-1,"重巡リ級 elite","軽巡ヘ級","軽巡ヘ級","駆逐イ級","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
7f3910fd3353d230,"敵前衛部隊",2,1,3,なし,複縦陣,110,1522,1506,1506,1501,1501,1501,-1,-1,-1,-1,-1,-1,"重巡リ級 elite","軽巡ヘ級","軽巡ヘ級","駆逐イ級","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
2b7e0a50eb472a53,"敵前衛部隊",2,1,3,なし,単縦陣,120,1522,1522,1506,1501,1501,1501,-1,-1,-1,-1,-1,-1,"重巡リ級 elite","重巡リ級 elite","軽巡ヘ級","駆逐イ級","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
72a5bff6eee4da8e,"敵前衛部隊",2,1,3,なし,複縦陣,120,1522,1522,1506,1501,1501,1501,-1,-1,-1,-1,-1,-1,"重巡リ級 elite","重巡リ級 elite","軽巡ヘ級","駆逐イ級","駆逐イ級","駆逐イ級","-","-","-","-","-","-",1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
